channel_id,channel_name,niche,country,description,subscribers,total_views,total_videos,published_at,avg_views_per_video,engagement_rate_raw,engagement_rate
UCVL_DSYWvyZ2gzDAI_EWSTw,The DIY Struggle,DIY,US,"  We do DIY entertainment around here!!! I am the owner and artist behind the TDS creative! But, that's not all we FOCUS ON! If you like all aspects of DIY Related content from Handmade items, Thrifts",78400,8829765,491,2020-05-24T16:31:15.081529Z,17983.228105906313,22.937790951411113,3.1755
UCF0Fv1SEz2QJMy3UiE-qfXA,PLAY DIY,DIY,IN,"Learn With Fun

Welcome to my channel, in this channel you will get different types of DIY Ideas, paper toys and craft videos with lots of fun

Thanks ",3330000,2807703497,624,2024-01-25T13:29:27.949322Z,4499524.834935897,135.1208659139909,4.9135
UCoV2Qw0sL-ApYQ62k-88K1w,DIY Garage,DIY,US,"Welcome to DIY Garage. On this channel you will see me restore, fix and build stuff. Anything from miniature construction, tool & antique restorations, unboxing to building and assembling tiny engines",2250000,484066689,31,2017-01-18T22:01:32Z,15615054.483870968,694.0024215053763,6.5439
UC-qRjOBSP-h8ooxwQOmndtA,Heidi Sonboul DIY,DIY,US,"Hello Friends,
My name is Heidi Sonboul and I'm a 3rd generation crafter. Sewing, painting, handwriting, woodworking, Dollar Tree DIYs, thrift flips, and much more. I love anything to do with crafting",209000,25418376,437,2017-09-28T19:08:25Z,58165.620137299775,27.83044025708123,3.3614
UCiBD-BpwTooWML8IJZ609sg,DIY In Progress ,DIY,CA,"I’m Danie! DIY nerd, maker, and professional idea-chaser. I turn curiosity into creative builds, transforming quirky concepts and bold ideas into spaces that feel like magic. I’m here to help you trus",357000,44000831,394,2018-10-26T14:44:16Z,111677.23604060913,31.28213894694934,3.4745
UC95hHLC1hZCeFCjQHQzmRdQ,Proper DIY - Tools & Effect,DIY,GB,"Tool reviews, comparisons and stuff you might not have seen before!",156000,19274825,47,2025-01-01T15:40:00.07889Z,410102.6595744681,262.88632024004363,5.5755
UCQRYdu-8IU0hbWCXFOe7BhA,DIY crafts from A4 PAPER,DIY,CZ,"A channel on how to make different DIY crafts from paper A4.
All the given master classes, diagrams and instructions are calculated mainly what they will do with their own hands. Only standard A4 shee",1510000,267535696,188,2015-08-26T15:00:05Z,1423062.2127659575,94.24253064675216,4.5564
UC03RvJoIhm_fMwlUpm9ZvFw,Crafty Panda,DIY,US,"DIY hacks channel.
",19000000,1607278339,101,2017-12-03T15:54:02Z,15913646.920792079,83.75603642522147,4.4398
UC1m_wJF-qJ_VnPQKNahOmjQ,Tonni art and craft,DIY,BD,"💜Meet Tonni, Your Creative Guide💜
I'm passionate about all creative things! Charming crafts to imaginative DIY projects, this channel is your haven to unlock the artist within you🌈✂️

🌸Crafting Joy in",19200000,9875244889,1998,2017-08-21T11:09:42Z,4942565.009509509,25.742526091195362,3.2863
UCNpHslsOxhZkWW_wFjXHnhw,setakara DIY channel,DIY,JP,"こんにちは、setakara（セタカラ）です。
多趣味な僕のライフワークを、動画公開しています。

休日を楽しく過ごすために、2nd Houseを購入！築51年の古民家ですが、都会生活にはない、自然に囲まれた豊かな暮らしができそうです。
まずは、この家のDIY・リフォームをメインに、動画をアップしていきます。

setakara から、オリジナルブランド Yemmeti/イエメッティをリリースしま",191000,26642180,149,2019-04-06T12:37:23Z,178806.57718120806,93.6160089953969,4.5498
UCSJVrX0ScD07v3DbdhK8zTg,Easy DIY,DIY,IN,,149000,47536582,206,2023-05-08T18:38:49.936364Z,230760.1067961165,154.8725548967225,5.049
UCBXyNhe8vQZ7BeOLKlL4Mfg,DIY Home & Crafts,DIY,US,"Hello my loves, My name is Jaz. I'm a mommy of two little ones and wife of a wonderful man. What I love the most in my life is my family and decorating. I really like to reuse and create beautiful thi",207000,16726163,428,2018-12-13T23:44:57Z,39079.82009345794,18.879140141767124,2.9897
UC-47YH1aM9E3905MjMg5OCQ,DIY & Crafts,DIY,GB,"Welcome to DIY & Crafts 🔨

This channel features creative DIY construction projects, home builds, renovations, landscaping, and outdoor transformations presented through AI-generated videos designed t",333000,183010042,452,2014-05-03T17:20:01Z,404889.4734513274,121.58843046586409,4.8088
UCq4Hs_x6X-rgYtMjBh2ghpg,DIY Stitching,DIY,Unknown,"DIY Stitching  is a YouTube Channel  providing trendy DIY home decor sewing ideas. we believe anyone can try their own DIY home decor sewing ideas . DIY Stitching offers embroidery, hand embroidery, s",674000,52847016,294,2016-09-17T19:22:34Z,179751.75510204083,26.669399866771638,3.3203
UCL5dYNI9HdF3zy1Tc_bIQCw,DIY Dave,DIY,US,"A family friendly DIY channel that tackles virtually anything -- auto repair, electrical, carpentry, plumbing, masonry, and more.",52600,12994168,140,2018-10-21T13:12:38Z,92815.4857142857,176.4552960347637,5.1787
UCntvPlLI7oY_xap7_piH5UA,Liz Fenwick DIY,DIY,US,"
",1140000,211569707,1580,2018-04-19T03:10:58Z,133904.87784810126,11.746041916500111,2.5452
UCITILExJL0ePlmZLJfPllxw,DIY With Nadia,DIY,US,"I have been crafting since I was 9 years old. With this YouTube channel I am humbled to be able to share my tips, tricks, wreath's and DIY's with crafters like you.  I can't wait to meet you in the co",101000,13519271,862,2020-04-06T04:03:39.837146Z,15683.609048723898,15.528325790815742,2.8051
UCkFHOqsnc466e741iKRoH3Q,Chateau DIY,DIY,CA,"Welcome to office Chateau DIY channel, your ultimate destination for all things Chateau! 🏰 From first-time buyers to seasoned homeowners with grand expansion plans, every episode focuses on three uniq",37700,2068026,482,2016-05-17T20:44:55Z,4290.510373443984,11.38066412054107,2.5161
UCoNdHj3AnsFD8IjLCxm4EFw,DIY Builds,DIY,CA,"Welcome to DIY Builds! This channel is about woodworking projects that anyone can do.

If you wish to contact me leave a comment on a video or  on my website: DIYBuilds.ca",206000,25756899,285,2016-01-13T00:47:34Z,90375.08421052631,43.87140010219724,3.8038
UCv7tyVGWpJMiPIQXBHQ308Q,DIY Crafts TV,DIY,US,"𝓗𝓮𝓵𝓵𝓸! My name is Tata. 😘 
Welcome to my DIY channel!
I never use difficult or incomprehensible patterns in my sewing tutorials. I find some woman bags, backpacks and wallets in internet and ask to my",2190000,296300709,967,2015-09-07T20:15:43Z,306412.31540847983,13.991429927327845,2.7075
UCON3CEG_4DcSSilx4i_j0-A,LITTLE DIY,DIY,IN,"Welcome to a calm and natural LITTLE DIY world. 
It is a lifestyle channel that enriches life by thinking about content under the theme of ""living with a smile"". Here, you can find natural ways to liv",1750000,359574203,131,2017-10-18T08:26:17Z,2744841.244274809,156.84807110141764,5.0616
UCbJ8oD5Gmh6CKv0GPpXpK8w,The DIY Guy,DIY,GB,"This channel is all about DIY! 
My mission is to teach you new skills and save you money. I am multi skilled with a massive amount of experience from many years of DIY and i can help you through some ",692000,71389419,181,2020-11-26T18:37:47.351454Z,394416.67955801106,56.99662999393224,4.0604
UC-8LGWGgY6ianD9fQryBQOA,Fia Garcia DIY,DIY,US,"Hi everybody, welcome to my YouTube Channel! My name is Ana Sofia Garcia, but my family calls me Fia. I am a Registered Nurse and military spouse living in the Washington D.C. area. I love all things ",268000,31044878,232,2020-01-02T07:48:57.344299Z,133814.12931034484,49.930645265054046,3.9305
UCAbsqtSJ_HL8sS0fNSb3ZTg,DIY Garden Ideas,DIY,US,"We would like to introduce design ideas for garden space to your best. We always welcome likes and comments. Subscribe to my channel to see my new videos.
This the channel share of: DIY Garden, Garden",2830000,576477723,431,2014-01-09T08:37:05Z,1337535.3201856147,47.26273216203586,3.8767
UC3Pra-sWk11IeQ-gI6cFGww,DIY HANDMADE THINGS,DIY,US,"Hello! My name is Oksana and I'm glad to see you on my channel devoted to creativity and needlework. You will see how life becomes brighter and more interesting with creativity, and from the handicraf",795000,140459108,763,2015-08-02T12:28:24Z,184087.95281782438,23.155717335575392,3.1845
UCBkK659cnTs54JMIYdaYEAQ,Teddy diy channel,DIY,Unknown,My video is all about the knowledge and event of my life and diy..learn some and injoy😁,100000,10213137,769,2019-08-12T04:45:33Z,13281.062418725618,13.281062418725616,2.6589
UCe0CqAfP8uouwwrZNDcHo6Q,aPasos Crafts DIY,DIY,ES,"Welcome to your favorite craft channel with highest creativity. You can find all kind of DIY and tutorials step by step of your hobby. Things like fofuchas, Hand Crafts, Decoupage, Patchwork, Card Mak",614000,112152151,232,2016-10-28T20:11:12Z,483414.4439655172,78.73199413119173,4.3787
UCXXPlDEfx9ErDaZyB5NokbQ,Make Diy ,DIY,IN,"758K subscribers

Dream ☝️
subscribe now and complete my dream 😀 

For Business Enquiry:
kusum.verma2025@gmail.com
",191000,157088592,1510,2021-06-25T03:25:23.061365Z,104032.18013245033,54.46711001698971,4.0158
UCADFp3hnB4p1u78_yhqC9nw,DIY Wife,DIY,US,,340000,46369076,250,2021-02-22T02:44:46.138724Z,185476.304,54.55185411764706,4.0173
UCuNkkhuukupUCLoJhtfhCBQ,Desert DIY,DIY,US,"Do you like giving purpose to old items, or just seeing a really good before and after makeover? You are in the right place. My name is Cory and I LOVE to save things from going to the dump and give t",158000,20111113,320,2018-03-05T16:19:35Z,62847.228125,39.77672666139241,3.7081
UC82GyU7a3UhAMkOzVOxIlEw,DIY Garden Channel,DIY,US,"Hi, welcome to our  DIY Garden Channel. In this channel We will share regularly garden related videos. Thanks for visiting us. 
👍 If you like our videos don't forget to press the button ""Subscribe ❤️""",793000,244995323,1231,2022-10-26T13:02:57.781665Z,199021.38342810722,25.09727407668439,3.2618
UCL6uR7bk0arvUHpBsMpBZtw,Huda DIY & VLOGS,DIY,Unknown,"""Welcome to our DIY channel! Here you'll find easy-to-follow tutorials, creative ideas, and practical tips to help you tackle a wide range of do-it-yourself projects. Whether you're a beginner or an e",109000,45891070,625,2024-11-26T19:40:23.910475Z,73425.712,67.36303853211008,4.2248
UC32vF_cfHrrU2m3dxyGkBnw,Home Improvement Life with Drew,DIY,US,"Welcome to Home Improvement Life with Drew!
Your go-to YouTube channel for DIY home improvement, backyard projects, and hands-on tutorials for every stage of homeownership.

Whether you're building cu",2000,58955,140,2011-12-28T07:47:50Z,421.10714285714283,21.055357142857144,3.0936
UCHv3MwBaeFV57RB_0i7RX3w,JW Home Improvements,DIY,Unknown,"JW Home Improvements, a small local builder, based in Hertfordshire, UK. 



",2380,505636,28,2021-02-23T19:03:48.367442Z,18058.428571428572,758.7575030012006,6.633
UCfHYWu7PGKmVTatxsNheU3g,Kazu House Renovation - Japanese Carpenter ,DIY,JP,"Hi, I'm Kazu, a renovation carpenter.

On this channel, I share DIY tips and real renovation projects
focused on traditional Japanese wooden houses,
showing practical construction methods and on-site ",25300,1816311,58,2021-05-17T08:20:00.757214Z,31315.706896551725,123.77749761482895,4.8265
UC31fP0RBm2CgkDWvyRyXvVA,The Home Improvements Channel UK,DIY,GB,"Hello and welcome to The Home Improvements Channel UK!

Allow us introduce ourselves - we are Phil and Brad, a dynamic duo of brothers dedicated to making home improvements fun. We provide expert advi",1220000,718095668,795,2022-01-02T15:58:46.796952Z,903264.9911949686,74.03811403237447,4.318
UCy83Lc9TGHNwoNzW9mdYWfg,TM HOME IMPROVEMENT UK,DIY,GB,"Hi All, 

Thank you for clicking onto my Channel. 

A few interesting facts about myself, I am a self taught woodworker as the skills and knowledge I have acquired has been taught from my grandad. Thi",4330,998029,70,2012-07-08T12:18:54Z,14257.557142857142,329.27383701748596,5.7999
UClnLkjQEo3BS_2lUzJ9Jd4g,Home Improvement Camp,DIY,US,,6440,2047368,38,2014-06-22T19:01:35Z,53878.10526315789,836.6165413533834,6.7306
UCPFud7Xi42zktScUb5aHY_w,DIY Home Improvement,DIY,US,"Molly Miller | DIY Home Improvement
Sharing Home Hacks, budget friendly DIY & Furniture Flips. Learning as I go and bringing you along in stories✨
",45300,12656918,551,2024-07-09T13:24:35.860381Z,22970.813067150637,50.70819661622657,3.9456
UCS2Vst8WKV8erT_vcCxhaEg,Urban Home Renovation ,DIY,Unknown,"Welcome to Urban Home Renovations! 🏡🔨
Here we transform ordinary spaces into extraordinary living environments. On this channel, you’ll find inspiring renovation projects, luxury lawn makeovers, swimm",27100,38590131,42,2024-05-28T15:51:28.009396Z,918812.6428571428,3390.4525566684233,8.129
UCpMz0GoAIxIBaMI2t-x7x2w,Modern Family Home Improvements ,DIY,US,"Funny Videos, memes, how to videos, work humor and much more.

🚿🛀Bathroom remodeling at its finest🛀🚿Modern Family Home Improvements is a Woman owned family business specializing in upscale bathrooms, ",1000,1135648,235,2014-04-12T02:08:58Z,4832.544680851064,483.2544680851064,6.1826
UCZzkBVs5BWjiiZNjcL6lHFw,Home Improvement Mike,DIY,Unknown,"DIY videos for home improvement projects, renovations, woodworking, car maintenance & some how-to tutorials tossed in. 

We'll also be doing product reviews on our favorite home improvement tools and ",6100,6704590,218,2023-02-08T17:30:07.51077Z,30755.0,504.18032786885243,6.2249
UC8v_4LkljBkasuTNSbgdCFw,Andrew Thron Improvements,DIY,US,Hey Everyone! My name is Andrew and I recently bought a fixer-upper property that I have been renovating completely on my own (no contractors) in true DIY fashion. My channel documents every renovatio,540000,91754741,227,2020-07-28T15:24:35.042555Z,404205.9074889868,74.85294583129385,4.3288
UC59m16O1uJceS1-roTspuwA,I Play One on TV,DIY,Unknown,"The DIY show where Chaos meets comedy!
What happens when two actors who can fake anything on screen, take on the ultimate role- renovation experts without a script, a clue and over budget?
Welcome to ",13600,693083,132,2025-02-02T16:52:26.843374Z,5250.628787878788,38.607564616755795,3.679
UC5-WbQ9cPRuS-GAEgc4hi5A,The Home Channel,DIY,ZA,"The Home Channel delivers decor, design, home improvement and property television programmes, mixing the best of local and international content.",13900,1662783,922,2014-08-28T07:22:49Z,1803.452277657267,12.974476817678179,2.6372
UCSinsqowcKxmSaKkx3W9_0w,That Kilted Guy DIY Home Improvement,DIY,US,"My channel is all about teaching home improvement skills with an emphasis on Drywall repairs and finishing drywall. I try to do more than demonstrate it, I teach you all the little details you need to",353000,43828589,462,2013-11-07T18:13:05Z,94867.07575757576,26.874525710361407,3.3277
UCvcn-ODHa97aC5ZofJB8_Vg,The Final Cut Home Improvement,DIY,US,"I am Andrew Frank, general contractor and owner of The Final Cut Home Improvement.  This channel will include tutorials, product reviews and pro tips for all things construction and home improvement.",1690,464702,9,2022-08-10T14:51:41.011266Z,51633.555555555555,3055.239973701512,8.0249
UCohcspJB5l3A7NxYpONNOYw,DIY Home Improvement,DIY,US,"
",4120,1114365,18,2019-02-10T20:05:07Z,61909.166666666664,1502.6496763754044,7.3157
UCVEBLo2sSlz63u-atggwPgw,DIY Home Improvement Guy,DIY,US,"Welcome to my YouTube channel! I'm excited to share with you my love of all things DIY home improvement.

I'll show you how to spruce up your living space in no time. Whether you're looking for quick ",25100,9028823,215,2013-01-27T05:46:43Z,41994.52558139535,167.3088668581488,5.1258
UCzFBbIlJxdxlQFlZpMxNSrg,"ModernMilt DIY, Tools, Home Improvement ",DIY,CA,"DIY, Tools, Home Improvement, Home, Home improvement Projects, How it Works and Tips and Tricks all in one Place 

https://www.youtube.com/channel/UCzFBbIlJxdxlQFlZpMxNSrg?sub_confirmation=1 


Subscr",101000,130898794,1528,2010-02-13T20:29:44Z,85666.75,84.81856435643564,4.4522
UCFGg0nTQVnqiRGyOTUB0F1w,Reliable Home Improvement Inc,DIY,Unknown,Reliable Home Improvement ,143,87063,148,2020-04-06T20:36:03.185977Z,588.2635135135135,411.3730863730864,6.0219
UCKz-25KRC9jbx5i0UFc4-IA,VEVOR Home Improvement,DIY,US,"About VEVOR
Vevor is a Home Improvement brand that empowers Home Creators to upgrade spaces with pro-level gear at fair prices. 

From backyard makeovers to apartment innovations, we deliver uncomprom",35100,68011753,2275,2019-08-14T02:58:31Z,29895.276043956044,85.17172662095739,4.4563
UCI7IomQQPXH680tLCWbGb2Q,Quantum Home Improvements & Solutions,DIY,AU,"        Quantum Home Improvements & Solutions has evolved into a YouTube channel providing knowledge and know how for you who are looking to improve your house and home life! 

        Even though our",10700,2276236,379,2018-07-28T02:10:09Z,6005.899736147757,56.12990407614726,4.0453
UCRHCTrLkCkdFir78r1dh-Iw,The Home Renovation Project,DIY,FR,"Lewis is English, Marion is French, Comet is a cat, and together we are renovating our stone home.

Support us here, if you like:
Paypal: https://www.paypal.com/donate/?hosted_button_id=JUFBCJZLNBJTU
",49000,7377996,154,2012-07-01T12:52:58Z,47909.06493506493,97.77360190829579,4.5928
UCYx9IC4yNRBrB_bnL8EAPgw,Home Improvement Podcast by Lima Kitchens,DIY,GB,"Home Improvement Podcast. Discussing design, products, costs and logistics. 

Helping you understand your projects further. Highlighting aspects demonstrating good design, service and product alongsid",6360,366252,114,2025-05-20T12:30:49.037728Z,3212.7368421052633,50.514730221780866,3.9419
UCQKDrrbfadikvolqPvwqS1Q,Home Improvement Hapa,DIY,US,Follow me as I remodel our 1950s ranch house!,127,102012,50,2022-06-23T14:43:34.191274Z,2040.24,1606.4881889763778,7.3824
UCuACZdgRrCsOXjsveyuwx2w,Refresh Home Improvements,DIY,CA,"Learn to build better with Dan and Steve Tuer of Refresh Home Improvements: professional renovators keeping it fun with daily DIY-friendly tips and tutorials! 

We know renovations can be intimidating",197000,72080270,1115,2019-01-02T15:29:12Z,64645.98206278027,32.81521932120826,3.5209
UCe3R5g4QCK6NntMYz6EipTA,DIY & Home Improvement,DIY,RO,"Welcome to DIY & Home Improvement! Our channel is your go-to resource for creative and practical solutions to enhance your living space. Whether you're a beginner or a seasoned DIY enthusiast, we offe",11,1827,11,2013-12-16T00:32:05Z,166.0909090909091,1509.9173553719008,7.3205
UCSS9ZXx02adDT2vTYCdVC_g,Home Improvement Woodworking,DIY,CA,We show you how to add value and character to your home with home improvement and woodworking videos.  Learn from an experienced woodworker who runs a furniture repair business and has a renovation fe,73500,7494153,82,2017-05-29T22:48:52Z,91392.10975609756,124.34300647088104,4.8311
UCGUxqestuKKsfjmm5ZRRdlg,MasterCraft Home Improvement,DIY,US,"Since 2012, Mastercraft Home Improvement has been dedicated to the most excellent quality of work while giving our clients the absolute best customer service in the industry.

We have decades of exper",137,157802,125,2024-03-25T11:23:55.663008Z,1262.416,921.4715328467153,6.8271
UCI64UNunsXfaDZgVhsAI2tQ,Channel 4 Homes,DIY,GB,"Come on in to Channel 4 Homes! Please wipe your feet and take your shoes off at the door. 

Do you need a break from umming and aahing over paint swatches and aimlessly scrolling through the internet ",255000,88140617,1650,2019-02-01T16:10:17Z,53418.555757575756,20.948453238265003,3.0887
UC3KGEFHQ43ztjZ1T8lZg0Hw,Extreme Makeover Home Edition,DIY,US,"Welcome to Extreme Makeover: Home Edition! 

Television’s highest-rated home renovation series of all time sees each episode spotlight local heroes or features a family that has faced some sort of rec",149000,39060121,1461,2020-12-01T17:47:40.214142Z,26735.19575633128,17.943084400222332,2.9414
UCBgcs3T_tLBEeyTmDRd14Ww,The Home Improvement Channel,DIY,US,"HI Everybody, Welcome to my channel.  On this channel I do HOW To videos On anything Home Repair..   If You like any of the videos please click the thumbs up.  Please consider subscribing to my channe",51500,9464981,174,2012-08-04T11:27:06Z,54396.442528735635,105.62416024997209,4.6693
UCBiuljj5uaUVHbnTAzfvutg,HGTV,DIY,Unknown,"Welcome to the official HGTV YouTube channel! Subscribe to be inspired by design, real estate, renovations, DIY projects and many web-exclusive videos! See the full HGTV television programming schedul",1020000,397684775,4855,2006-05-06T17:54:35Z,81912.41503604532,8.030628925102484,2.2006
UCyj433KMI3kneEqalW-xrZg,FIX IT Home Improvement Channel,DIY,US,"We create videos for home improvement projects and products for home and garden.

SUBSCRIBE to Fix It Home Improvement Channel for new how to videos!

Listen to our Fix It Home Improvement Podcast on ",129000,119613256,3862,2007-07-09T02:27:55Z,30971.842568617296,24.009180285749842,3.2192
UC4iJVr4OyumLA6RIq7mTA6A,How To Home Improvement and Fix - Custom Furniture,DIY,US,,25,22452,87,2026-02-22T02:03:22.269838Z,258.0689655172414,1032.2758620689656,6.9405
UCrOarWfjR_L7h86tlc_mlVg,DIY & Home Improvement,DIY,IN,"Welcome to Nunu Baby TV 🎶  


Fun nursery rhymes, kids songs, and 3D animated learning videos for toddlers!  
New videos every day 🚀  

Subscribe for fun learning ❤️",5,7744,9,2026-04-01T12:18:49.204817Z,860.4444444444445,17208.88888888889,9.7532
UCpgFabs0Lp0Hlv8c7MDtIIA,Home Improvement Experts,DIY,Unknown,,11,3771,17,2018-11-21T16:35:41Z,221.8235294117647,2016.5775401069518,7.6097
UC3d9lG5fe9viFUaaEo6UCiw,Home ImproveMent Tips ,DIY,IN,"Home Improvement Tips:  I just want to thank you very much for your interest in my channel, I look forward to get to know those that take the time to visit and please leave a comment so I can get back",2810,1080428,1325,2011-09-18T18:52:05Z,815.417358490566,29.018411334183845,3.4018
UClGZclLbRNauwEcdcwAIkuQ,Home Improvements & Horsepower ,DIY,GB,Welcome to The Home Improvements Channel UK! We are Phil and Brad and we provide expert advice and practical tips on home improvement projects.,189000,386819360,200,2024-11-27T13:57:16.941118Z,1934096.8,1023.3316402116403,6.9318
UCHXnGBkd0oA3pK4jQcJ_YUA,The Home Renovation Experts,DIY,GB,"Showcasing My Work and Providing Tips and Tricks Along The Way.
Everything DIY.
So join me along with me and lets get building and fixing and having a laugh along the way :)

https://the-home-renovati",5340,1228382,352,2020-10-20T19:47:41.828305Z,3489.721590909091,65.35059159005789,4.195
UCpJ1vJPFqImom-NN2fkBS0A,HouseImprovements,DIY,CA,I produce how-to DIY home improvement videos to help people of all skill levels. I've been a professional in the construction industry for decades and share my knowledge with you to empower DIYers.,987000,219949153,506,2010-08-31T06:12:15Z,434682.1205533597,44.0407416974022,3.8076
UC9rnu0TqBIAh5CkWygkd7eg,Texas Home Improvement,DIY,US,"Welcome to Texas Home Improvement, your total home improvement source. Here you will find our TV show episodes, behind the scenes takes, and how-to's on repairing and maintaining your home. Our team s",8130,3349290,365,2016-01-13T03:29:29Z,9176.13698630137,112.86761360764292,4.735
UCNGYzugxgWbtRYccABnENgQ,Phillips Home Improvements,DIY,US,"Phillips Home Improvements. Your Trusted DFW Contractor
Locally owned since 1997 and rooted in the Dallas–Fort Worth community, we’ve proudly delivered the most professional, trustworthy home improvem",652,708738,292,2015-03-03T13:58:52Z,2427.1849315068494,372.2676275317254,5.9223
UCJIg_HV5MWoFZ0zC6GwGG8w,Home Improvement Hacks,DIY,Unknown,"Looking for the quickest, cheapest, or best way to get the job done? Get construction tips from the best remodelers in the US so you can tackle some of those small projects alone.

Get carpentry and d",41,12706,12,2024-04-19T06:07:11.664039Z,1058.8333333333333,2582.520325203252,7.8569
UCqd2hbtE2N9fb0D2nTrLT1w,Lowe's Home Improvement,DIY,Unknown,"Lowe's is your home improvement resource offering how-to videos, DIY projects, landscaping and lawn care ideas, and more helpful videos full of inspiration and step-by-step instructions.
 
New uploads",1330000,488624167,1573,2006-03-09T07:24:40Z,310632.01970756514,23.355790955456026,3.1928
UCc2h_zk8EfWyDzVzP4x0Nfw,NKP Home Improvement,DIY,US,,3400,4282970,103,2022-10-17T13:42:29.16609Z,41582.23300970874,1223.0068532267276,7.1099
UCY9LyxKoeqsGUMqXnN0YitQ,Inaugural Home Improvement,DIY,US,"Inaugural Home Improvement is New England’s premier bath remodeler. We have transformed thousands of bath and showers.
 
Receive a Beautiful and Functional Bathroom Remodel Tailored to Your Needs!

Th",7,11520,11,2023-03-09T03:43:17.009389Z,1047.2727272727273,14961.038961038961,9.6133
UCurMrQdoIPPpqVojs7CkZKQ,Home Improvement & Repair,DIY,US,,1260,748218,50,2019-11-14T17:09:27.168359Z,14964.36,1187.6476190476192,7.0806
UCoW8kuEBcK4HbLwTmbor8SQ,Next Generation Home Improvements,DIY,Unknown,Resin driveways and home improvement services from Next Generation Home Improvements. Our channel provides useful information about our resin bound driveway service along with reviews from our custome,6,1882,10,2019-11-28T12:41:13.603633Z,188.2,3136.6666666666665,8.0512
UC1v_5ktZhwdKmJhpE4LnJkw,Home Renovation Ideas,DIY,Unknown,"Welcome to Home Renovations 🌿

YouTube Channel Description — Shorts + Algorithm Optimized (Mixed)

Modern home renovation ideas in short, satisfying videos and cinematic timelapses.
Watch backyard mak",14,10526,26,2026-02-10T05:54:08.317991Z,404.84615384615387,2891.758241758242,7.97
UCXRNHTVpEdhz9BIvomETGiQ,Next Level Carpentry,DIY,US,"Next Level Carpentry is for aspiring carpenters who want to take their skills to the Next Level. 
The tips, tricks and methods of work featured here are things I've picked up and developed during near",363000,37942386,201,2015-01-09T05:12:07Z,188768.08955223882,52.002228526787555,3.9703
UC1V-DYqsaj764uBis9-UDug,Foureyes Furniture,DIY,US,"For sponsorship opportunities please contact: foureyesfurniture@influint.co

Hi, I'm Chris. I love designing and building furniture. If you like watching and learning about that kind of stuff, then I ",1440000,125330832,239,2012-02-05T20:16:14Z,524396.7866108787,36.41644351464436,3.6221
UCVUSDq6-oSpWAAPUppHFtZQ,John Malecki,DIY,US,"I used to be an offensive lineman in the NFL, Now myself and my team push the limits on what we think is possible when it comes to building awesome projects. We mix woodworking, with metal work, epoxy",1580000,241385087,375,2016-01-06T12:41:42Z,643693.5653333333,40.74009907172996,3.7315
UCsWLcxLC1B-MLCeIpYtPiMw,BeardedVikingWoodWorks,DIY,US,"
This channel is about woodworking ,woodworking ideas , pieces and creations . I’ve fallen head over heels for woodworking and have honed my skills over the last decade to where I’m now comfortable ca",283000,188140536,460,2015-08-26T01:29:55Z,409001.16521739133,144.52337993547397,4.9803
UCDaABD-__ESAfflopSqZ0ng,dprojects.woodworking,DIY,PL,"FreeCAD extension for cabinet making

Hello, my name is Darek and I am from Poland. I created this channel at YouTube because I don't want to overload my GitHUB account with gifs and images for tutori",2450,145719,182,2022-09-09T17:58:31.81275Z,800.6538461538462,32.67974882260597,3.5169
UCi8HuBsN_q4QX5wyt4Zrzng,Woodworking Inspiration,DIY,US,"Welcome to our YouTube channel, where we specialize in Wood Processing and Recycling! Discover the art of woodworking and sustainable practices through engaging videos. Learn valuable techniques, tips",60900,30863850,658,2022-09-11T12:46:05.564774Z,46905.54711246201,77.02060281192448,4.357
UCn7aszK-9V8r5rSDzvN-DRQ,Burnstock Woodworking,DIY,US,"If I can do it, you certainly can.  This channel is dedicated to showing not only how achievable woodworking can be, but also how satisfying.  If this channel helps at least one person build something",37400,3746112,86,2021-01-20T14:03:01.694723Z,43559.441860465115,116.46909588359658,4.7662
UCHxJGSwyYDvqnZKtVwE1UGg,DIY Woodworking ,DIY,US,"Welcome to my youtube channel
#Woodworking art
#Woodworking 
# Woodworking tools
# Woodworking DIY
#Woodworking skills
#Diy 
#Tips & Tricks
#WooodArt
#Crafts 
#Plans  
#Ideas 
#Guides 
#Small Workshop",1060000,837520569,2845,2022-09-19T02:19:31.85006Z,294383.32829525485,27.772012103325928,3.3594
UC6I0KzAD7uFTL1qzxyunkvA,Blacktail Studio,DIY,US,"I’m Cam, the owner of Blacktail Studio. I started woodworking in 2016 as a hobby. Eventually I realized my hobby was expensive, so I tried selling some items to sustain it. Then I thought I might be a",3430000,488056493,143,2016-09-19T16:52:40Z,3412982.4685314684,99.50386205631104,4.6102
UC_JILA9Hg517dKdMb3n2OrQ,Scott Brown Carpentry,DIY,NZ,"Fun Videos About Building Projects in New Zealand
I have been a builder for 20 years and have made over 400 videos showing how we renovate houses, building in general and how we live down here in New ",466000,117491313,585,2014-11-24T07:40:13Z,200839.85128205127,43.09868053262903,3.7864
UC7SjkehWserutNziTBn4zeg,Danmade Woodworking,DIY,US,Woodworking made practical and personal,52700,1338186,28,2022-03-10T16:50:02.666742Z,47792.357142857145,90.68758471130388,4.5184
UCM08taPuOXVCyml6MDrufmw,Pocket Woodworking,DIY,Unknown,"Taking the gatekeeping out of woodwork so you can enjoy the build, no matter your budget or shop size.",932,125762,27,2025-11-19T12:37:21.928774Z,4657.851851851852,499.7695120012717,6.2161
